resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Line_CD,Wavelength,Resolution,Energy_Exposure,Thin F2,Thin F3,Thin F4,Temp_Etching,Source_Power,Selectivity,etch_rate_stage1,Flux60s,Flux90s,Flux160s,Flux480s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Temp_OXid,ppm,Pressure,Oxid_time,oxid_thickness_spec_gap,oxidation_rate_nm_per_min,oxidation_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,type,Vapor,Target,Lot_Num,group_id,error_class
0.64,17.811,15.078,20.032,202.189,90.049,497.834,4074.475,5183.466,4.988,92.736,30.085,48.218,365,508.668,105.287,3661.0,1398.0,330.0,69.786,51.673,0.986,2079.0,1.41e+16,1.18e+17,1.23e+18,3e+17,31101.373,104.725,890.0,153,1033.74,32.26,0.05,86,-6.309999999999945,8.212906976744186,False,False,False,dry,O2,84,11,11_2,none
0.984,14.974,15.021,20.032,204.669,90.093,502.637,4027.452,4963.219,4.954,88.937,30.15,47.154,436,506.475,108.928,3654.0,1513.0,324.0,71.261,50.193,0.857,2065.0,1.11e+16,5.08e+16,4.17e+17,3e+17,31101.145,102.021,888.0,154,1063.32,43.34,0.2,101,-7.110000000000014,7.001089108910891,False,False,False,dry,O2,56,11,11_3,none
0.884,16.716,15.08,19.995,197.293,90.087,500.406,4088.583,4992.679,4.755,91.438,29.781,42.418,405,508.641,109.255,3658.0,1274.0,146.0,71.363,51.289,1.015,2056.0,7590000000000000.0,4.08e+16,4.13e+17,2.98e+17,31914.693,103.888,904.0,153,959.87,27.19,0.11,20,-5.32000000000005,35.266000000000005,False,False,False,wet,H2O,37,11,11_4,none
0.943,13.836,15.119,20.112,198.977,90.025,498.67,4079.4,4899.67,4.959,89.435,29.997,38.152,436,524.273,108.596,3626.0,1454.0,319.0,72.341,50.953,0.922,2107.0,7100000000000000.0,6.08e+16,5.68e+17,2.99e+17,31281.055,101.109,887.0,155,984.74,33.35,0.18,88,-15.120000000000005,8.126363636363637,False,False,False,wet,H2O,39,11,11_5,none
1.101,16.129,15.05,19.934,200.328,90.009,499.685,4106.639,5056.587,5.111,89.828,30.011,25.998,436,534.776,106.884,3657.0,1442.0,239.0,70.914,51.457,0.866,2061.0,1.48e+16,6.29e+16,5.66e+17,3e+17,32238.221,100.737,901.0,155,998.68,34.87,0.17,102,8.629999999999995,6.778137254901961,False,False,False,wet,H2O,70,11,11_6,none
1.231,12.147,15.027,20.066,200.016,90.151,502.85,3992.032,5079.06,5.154,91.243,29.973,65.731,436,534.214,106.408,3660.0,1462.0,457.0,71.101,51.077,0.861,2054.0,8370000000000000.0,1.16e+17,5.91e+17,2.99e+17,30611.466,103.649,915.0,151,1090.13,30.13,0.09,69,-10.0,10.289855072463768,False,False,False,wet,H2O,140,11,11_7,none
1.504,17.088,15.211,19.839,200.088,90.005,497.282,3950.6,4967.489,4.932,91.328,30.11,60.458,365,498.147,107.229,3664.0,1476.0,354.0,71.735,50.452,1.04,2037.0,1.35e+16,-1.68e+16,8.49e+17,3e+17,32930.424,104.203,894.0,153,1206.14,39.35,0.21,122,-15.029999999999973,5.860901639344262,False,False,True,wet,H2O,105,11,11_8,none
1.602,16.648,14.773,20.06,201.308,89.894,505.209,4013.021,5086.668,4.737,94.478,30.113,28.917,436,537.649,109.301,3642.0,1422.0,563.0,71.966,51.17,1.076,2075.0,1.44e+16,1.38e+17,4.48e+17,2.99e+17,32577.788,100.566,913.0,153,1044.45,32.2,0.15,109,2.6900000000000546,6.397339449541284,False,False,False,wet,H2O,118,11,11_9,none
1.462,17.788,15.16,20.241,200.98,90.059,501.413,3976.578,4918.171,5.043,90.877,29.793,37.023,436,493.583,108.958,3658.0,1301.0,176.0,69.541,50.404,1.081,2051.0,1.65e+16,1.01e+17,6.97e+17,2.99e+17,30640.027,101.781,886.0,155,1082.97,30.28,0.23,95,4.389999999999986,7.322210526315789,False,False,False,dry,O2,61,11,11_10,none
1.06,11.924,14.762,20.105,203.446,89.894,497.114,4097.51,5002.981,5.058,93.741,29.843,46.609,436,539.511,109.266,3653.0,1644.0,415.0,70.746,50.125,1.097,2039.0,1.2e+16,1.04e+17,6.86e+17,3.02e+17,32421.204,101.222,884.0,159,1069.88,39.02,0.15,75,-14.190000000000056,9.522533333333334,False,False,False,wet,H2O,113,11,11_11,none
1.327,10.74,14.932,20.132,199.952,90.031,498.813,4040.629,5047.612,5.038,91.687,30.061,43.706,436,517.566,110.908,3622.0,1426.0,495.0,71.202,51.044,1.102,2092.0,1.43e+16,1.23e+17,3.73e+17,3.01e+17,31535.789,102.4,873.0,150,1146.08,30.85,0.34,132,-12.07000000000005,5.394469696969697,False,False,False,dry,O2,85,11,11_12,none
0.997,16.415,15.111,19.985,205.939,89.983,500.128,4021.059,4967.308,5.072,89.122,30.25,58.454,365,487.085,107.961,3650.0,1602.0,269.0,70.017,51.531,1.053,2063.0,7620000000000000.0,6.4e+16,4.37e+17,3.01e+17,31051.515,105.33,891.0,156,1067.12,39.94,0.25,52,-8.110000000000014,13.6175,False,False,False,wet,H2O,80,11,11_13,none
0.959,18.075,14.848,20.048,197.766,90.098,507.213,4067.667,4967.43,4.936,91.684,29.976,45.558,365,524.482,109.451,3651.0,1541.0,413.0,71.659,51.363,0.903,2090.0,1.58e+16,2.12e+17,6.83e+17,2.98e+17,31362.132,102.596,898.0,156,907.11,36.89,0.13,75,-7.240000000000009,9.429866666666667,False,False,False,dry,O2,139,11,11_14,none
1.878,15.695,14.954,19.965,202.622,90.035,504.159,3900.166,5108.739,5.205,91.658,30.126,47.66,405,490.736,108.961,3639.0,1539.0,514.0,70.151,51.951,0.962,2090.0,1.02e+16,6.33e+16,3.52e+17,3.02e+17,31991.02,103.75,915.0,154,1156.36,31.89,0.29,112,-21.08000000000004,6.438214285714286,False,False,False,dry,O2,125,11,11_15,none
1.005,15.251,14.97,20.108,199.189,90.083,503.704,3966.893,4922.176,4.889,93.507,30.042,39.856,365,526.882,109.292,3620.0,1502.0,391.0,70.095,50.558,1.089,2093.0,1.39e+16,2.27e+16,6.22e+17,2.99e+17,30310.798,101.151,906.0,155,1027.9,36.25,0.31,130,-17.399999999999977,5.518461538461538,False,False,False,dry,O2,50,11,11_16,none
0.809,16.243,15.046,20.027,196.411,89.788,499.751,3899.63,5059.16,4.875,91.732,30.179,27.523,405,539.191,110.53,3664.0,1518.0,284.0,70.764,50.795,1.07,2038.0,1.77e+16,1.55e+17,7.54e+17,2.98e+17,31613.381,105.418,913.0,159,1091.23,44.86,0.07,141,-13.66999999999996,5.061489361702128,False,False,False,dry,O2,109,11,11_17,none
1.386,16.349,15.118,19.926,197.163,89.922,499.909,4010.019,5169.382,5.0,91.05,29.921,30.253,365,539.859,106.546,3625.0,1544.0,304.0,69.417,51.049,1.08,2103.0,7640000000000000.0,1.59e+17,5.85e+17,2.97e+17,31566.087,103.894,886.0,153,1287.32,29.04,0.24,117,-14.110000000000014,6.1035042735042735,False,False,False,dry,O2,69,11,11_18,none
1.186,16.466,15.293,19.839,200.641,89.935,500.761,4014.7,5018.456,4.858,92.884,29.826,34.824,365,479.189,106.223,3663.0,1468.0,313.0,71.633,50.539,1.063,2059.0,2e+16,1.08e+17,4.51e+17,3.02e+17,32358.083,101.08,868.0,152,1279.49,45.02,0.21,22,-15.25,32.51136363636363,False,False,False,wet,H2O,159,31,31_48,none
1.256,14.163,15.125,20.158,195.794,90.218,497.019,4022.629,4859.222,5.19,90.755,29.994,45.887,405,500.047,107.74,3655.0,1564.0,433.0,70.271,50.808,1.13,2048.0,1.8e+16,1.82e+17,5.51e+17,3.01e+17,29986.205,101.397,923.0,155,1045.63,35.0,0.31,167,-1.92999999999995,4.203173652694611,False,False,False,dry,O2,170,11,11_19,none
1.11,17.602,14.984,19.904,202.056,89.974,502.003,4041.289,5051.548,4.885,91.464,30.081,27.131,365,473.127,105.173,3631.0,1709.0,202.0,70.2,49.959,1.044,2069.0,1.97e+16,1.27e+17,1.18e+18,2.99e+17,32362.21,99.618,886.0,149,1288.61,44.79,0.17,22,-2.309999999999945,31.923181818181817,False,False,False,wet,H2O,12,31,31_47,none
0.888,19.746,15.139,19.884,200.716,90.126,500.797,4015.677,5019.797,5.07,92.21,30.211,32.993,365,483.255,105.65,3643.0,1417.0,221.0,71.207,49.96,0.932,2093.0,2800000000000000.0,2.74e+16,1.08e+17,3e+17,32264.151,100.124,886.0,150,1274.95,45.06,0.22,21,-12.690000000000056,33.93761904761905,False,False,False,wet,H2O,51,31,31_45,none
1.481,18.794,15.119,20.089,198.127,89.97,502.48,4062.709,5012.758,4.917,88.694,30.08,47.398,365,472.284,109.486,3652.0,1534.0,319.0,70.632,51.611,1.003,2062.0,1.26e+16,8.18e+16,1.02e+18,3.02e+17,32025.467,105.196,924.0,157,1181.36,33.42,0.21,110,-13.269999999999982,6.484272727272727,False,False,False,dry,O2,89,11,11_49,none
1.694,13.783,15.218,19.912,199.76,90.192,502.729,3999.059,5045.31,5.211,90.879,29.971,17.939,365,472.869,108.615,3674.0,1507.0,589.0,70.413,51.081,1.104,2029.0,1.3e+16,1.76e+17,6.91e+17,3e+17,31834.797,101.258,919.0,152,923.47,30.7,0.29,74,-14.149999999999975,9.650675675675677,False,False,False,wet,H2O,110,11,11_50,none
1.257,18.845,15.136,19.83,199.64,89.921,502.312,4127.558,4946.49,5.027,93.608,30.016,40.863,405,477.838,107.709,3645.0,1454.0,363.0,72.442,51.209,1.039,2076.0,1.11e+16,1.32e+17,6.29e+17,3.01e+17,33675.687,103.179,911.0,157,1092.8,35.3,0.2,132,-10.220000000000027,5.380454545454546,False,False,False,dry,O2,118,11,11_51,none
1.73,20.605,14.865,20.032,199.602,89.979,499.256,4005.624,4910.334,4.967,91.42,30.083,33.986,436,470.368,108.215,3711.0,1507.0,315.0,69.897,50.024,1.087,1995.0,1.53e+16,1.23e+17,2.97e+17,3.02e+17,31139.113,104.81,915.0,153,1021.86,34.66,0.16,212,-10.639999999999986,3.352075471698113,False,False,False,wet,H2O,187,11,11_52,none
1.272,11.236,14.971,19.902,196.327,89.864,505.748,4021.668,5007.897,5.12,92.332,29.838,45.527,365,468.719,108.485,3651.0,1365.0,573.0,70.237,50.906,1.113,2068.0,1.62e+16,9.05e+16,3.45e+17,2.99e+17,31366.644,103.133,875.0,152,1157.53,32.91,0.16,14,-11.649999999999975,50.832142857142856,False,False,False,dry,O2,117,11,11_53,none
1.108,15.183,15.188,19.872,203.77,89.894,494.945,3976.397,4948.015,5.22,91.711,29.873,55.551,405,469.555,108.867,3624.0,1512.0,422.0,70.977,51.099,0.979,2117.0,1.83e+16,-2.77e+16,1.05e+18,3e+17,31408.752,102.926,902.0,156,1262.2,34.99,0.22,98,-10.090000000000032,7.245816326530613,False,False,True,dry,O2,76,11,11_54,none
0.92,13.936,15.029,20.067,203.582,90.139,503.74,4074.553,5092.897,4.933,94.019,30.076,26.373,365,462.001,106.743,3640.0,1526.0,246.0,71.676,50.817,0.979,2070.0,1.46e+16,8020000000000000.0,7.3e+17,2.98e+17,32341.807,101.979,913.0,153,1291.43,44.59,0.25,21,-17.399999999999977,34.16190476190476,False,False,False,wet,H2O,18,31,31_28,none
0.884,11.326,14.889,20.024,204.007,89.98,504.039,4082.007,5102.561,5.235,93.706,30.091,32.457,365,472.547,106.43,3641.0,1481.0,150.0,70.7,50.641,1.084,2070.0,2.06e+16,1.67e+17,1.01e+18,2.98e+17,32566.186,102.023,912.0,153,1282.84,44.42,0.27,20,-7.840000000000032,35.392,False,False,False,wet,H2O,126,31,31_29,none
1.231,13.74,14.936,19.972,203.658,89.879,503.68,4073.774,5092.237,5.158,93.446,30.004,28.109,365,467.012,106.425,3642.0,1588.0,232.0,71.15,50.655,0.831,2057.0,1.51e+16,6.7e+16,8.89e+17,3e+17,32645.728,101.578,913.0,153,1280.72,44.63,0.33,17,-11.33000000000004,41.84294117647059,False,False,False,wet,H2O,96,31,31_30,none
1.829,14.545,14.983,19.966,203.706,89.861,503.674,4072.781,5090.974,4.967,92.998,29.97,23.695,365,474.526,104.98,3640.0,1441.0,237.0,70.416,50.186,1.019,2085.0,1.31e+16,1.31e+17,6.2e+17,3e+17,32461.712,100.297,899.0,151,1274.52,44.63,0.27,19,-4.480000000000018,37.0778947368421,False,False,False,wet,H2O,114,31,31_31,none
1.047,20.708,14.863,19.858,202.056,90.077,501.992,4041.476,5051.941,5.136,93.705,30.061,34.687,365,477.203,106.571,3622.0,1441.0,124.0,69.609,50.281,0.884,2094.0,1.92e+16,1.66e+17,9830000000000000.0,3e+17,32643.026,100.771,912.0,151,1268.55,44.55,0.19,14,4.409999999999968,49.685,False,False,False,wet,H2O,54,31,31_32,none
1.308,20.831,15.107,19.965,203.441,90.162,503.538,4068.722,5086.038,5.033,93.503,30.141,44.514,365,490.528,106.315,3641.0,1402.0,263.0,71.073,50.658,0.911,2048.0,7730000000000000.0,2.08e+16,3050000000000000.0,3.01e+17,32152.291,101.658,913.0,153,1281.31,44.53,0.13,19,-12.110000000000014,37.479473684210525,False,False,False,wet,H2O,84,31,31_33,none
1.798,17.506,14.93,19.944,203.594,90.009,503.407,4070.131,5087.411,5.286,93.364,29.926,31.648,365,476.141,105.884,3631.0,1372.0,150.0,70.588,50.622,0.96,2069.0,7460000000000000.0,7.43e+16,2.06e+17,3e+17,32326.392,101.645,908.0,152,1282.17,44.69,0.21,19,-5.7999999999999545,37.14736842105263,False,False,False,wet,H2O,30,31,31_34,none
1.874,17.223,14.953,20.039,203.218,89.863,503.365,4064.395,5080.685,5.081,93.262,30.039,33.544,365,480.312,106.034,3638.0,1446.0,174.0,70.921,50.384,1.044,2046.0,3490000000000000.0,262999999999999.9,1239999999999.985,3.01e+17,32037.546,101.019,908.0,152,1277.0,44.75,0.18,17,-10.730000000000018,41.807647058823534,False,False,False,wet,H2O,48,31,31_35,none
1.745,16.185,15.242,20.202,202.975,89.902,503.109,4057.041,5071.117,5.146,93.128,30.149,25.662,365,472.207,105.344,3635.0,1281.0,140.0,71.081,50.225,1.111,2062.0,1.51e+16,2.07e+16,52000000000000.086,3.02e+17,32030.786,100.647,903.0,151,1291.77,44.74,0.22,18,-10.710000000000036,39.48388888888889,False,False,False,wet,H2O,15,31,31_36,none
0.818,19.052,15.081,19.994,202.404,89.843,502.342,4047.446,5059.434,5.056,92.876,29.877,24.883,365,477.667,104.678,3637.0,1369.0,119.0,71.289,50.119,0.978,2056.0,4240000000000000.0,2.63e+16,1.8e+17,3e+17,32173.164,100.156,906.0,150,1276.24,44.54,0.08,17,-13.870000000000005,41.99235294117647,False,False,False,wet,H2O,9,31,31_37,none
1.466,18.809,15.018,19.948,201.987,89.923,502.129,4040.428,5050.644,4.924,92.985,30.136,31.542,365,482.926,105.305,3658.0,1428.0,204.0,70.808,49.862,0.981,2043.0,5950000000000000.0,4.86e+16,2.28e+17,3.01e+17,32173.065,99.578,906.0,149,1277.41,44.68,0.14,19,-7.509999999999991,37.23736842105263,False,False,False,wet,H2O,111,31,31_38,none
0.903,13.818,15.149,20.195,202.239,90.068,502.3,4048.353,5060.234,5.173,92.644,29.997,33.99,365,492.988,104.704,3645.0,1372.0,236.0,70.594,50.038,0.911,2047.0,1.14e+16,1.1e+17,1.13e+17,3.01e+17,32187.521,100.306,902.0,150,1275.32,44.75,0.26,19,-5.830000000000041,37.148947368421055,False,False,False,wet,H2O,129,31,31_39,none
0.992,18.656,14.83,19.986,201.79,89.939,501.73,4032.743,5040.825,4.964,92.463,30.019,35.047,365,485.42,105.512,3656.0,1369.0,151.0,71.044,49.92,1.033,2049.0,1.59e+16,1.59e+17,261000000000000.1,2.99e+17,32191.836,99.642,902.0,150,1281.21,44.67,0.29,18,-10.700000000000044,39.48333333333333,False,False,False,wet,H2O,54,31,31_40,none
1.416,20.765,15.096,19.868,201.366,89.93,501.585,4026.597,5033.476,4.853,92.112,30.103,30.988,365,487.217,104.823,3646.0,1402.0,207.0,70.543,50.106,0.935,2037.0,6790000000000000.0,5.74e+16,4.03e+17,3.01e+17,32188.559,100.278,902.0,150,1276.58,44.83,0.17,21,-3.620000000000005,33.505714285714284,False,False,False,wet,H2O,84,31,31_41,none
1.85,11.312,15.16,20.032,200.735,90.158,500.538,4014.241,5017.907,5.075,92.195,29.854,28.385,365,471.546,105.555,3648.0,1427.0,212.0,69.76,50.123,1.039,2052.0,1.93e+16,1.93e+17,6.53e+17,3e+17,32183.852,99.753,896.0,150,1267.15,44.6,0.18,20,0.7000000000000455,34.965,False,False,False,wet,H2O,30,31,31_42,none
1.552,15.319,14.794,20.11,201.463,89.825,501.374,4024.722,5030.872,5.09,91.852,30.112,27.455,365,480.069,104.948,3655.0,1343.0,218.0,70.989,50.26,0.907,2044.0,7620000000000000.0,3.73e+16,2.32e+16,3.01e+17,32180.93,100.496,885.0,151,1281.39,44.83,0.21,21,-11.529999999999973,33.88238095238095,False,False,False,wet,H2O,48,31,31_43,none
0.552,12.544,14.848,19.92,200.328,89.862,500.49,4006.434,5007.94,4.967,92.047,29.907,26.328,365,469.106,105.513,3655.0,1343.0,177.0,70.146,50.047,0.979,2038.0,1.1e+16,1.08e+17,1.06e+17,3.01e+17,32264.342,99.921,889.0,150,1284.77,44.86,0.35,20,-1.240000000000009,35.062,False,False,False,wet,H2O,15,31,31_44,none
1.688,15.976,15.17,19.954,200.771,90.159,500.971,4017.243,5021.667,5.068,93.069,30.059,22.423,365,470.357,105.27,3646.0,1359.0,175.0,71.947,50.183,0.94,2073.0,1.96e+16,864000000000000.1,77500000000000.05,2.99e+17,32359.707,100.308,884.0,151,1285.04,44.99,0.18,22,-16.629999999999995,32.574090909090906,False,False,False,wet,H2O,18,31,31_46,none
1.951,13.406,14.991,19.925,199.053,90.023,499.206,4063.036,4941.968,5.012,90.408,30.266,56.146,365,507.988,108.654,3677.0,1461.0,233.0,70.041,49.713,0.881,2005.0,1.12e+16,1.09e+17,4.84e+17,3.01e+17,31292.47,102.803,888.0,154,1011.46,34.91,0.29,99,-3.710000000000037,7.108181818181818,False,False,False,wet,H2O,121,11,11_20,none
0.929,17.553,15.002,20.003,199.359,89.911,499.15,3981.396,4933.575,5.135,94.184,29.918,50.7,365,527.024,106.179,3656.0,1559.0,240.0,71.434,50.218,1.016,2047.0,1.81e+16,1.51e+17,5.61e+17,2.99e+17,32226.523,102.757,936.0,153,1099.82,29.02,0.18,110,-9.470000000000027,6.449727272727273,False,False,False,wet,H2O,96,11,11_21,none
1.789,15.483,14.958,20.046,198.134,89.83,499.086,4062.702,5012.701,5.052,88.507,30.282,47.224,365,510.481,109.513,3652.0,1534.0,319.0,70.784,51.574,1.067,2062.0,1.26e+16,8.18e+16,1.02e+18,3.02e+17,32025.513,105.295,924.0,157,1165.67,33.38,0.17,110,-2.92999999999995,6.390272727272727,False,False,False,dry,O2,89,11,11_22,none
0.942,20.421,15.064,19.998,204.31,90.013,504.105,4084.635,5105.74,5.028,94.203,30.035,48.941,365,482.244,107.895,3658.0,1511.0,269.0,71.981,51.002,1.184,2083.0,7360000000000000.0,2.35e+16,2.09e+16,2.99e+17,32257.639,102.004,869.0,153,1273.53,44.79,0.12,26,-17.879999999999995,27.61076923076923,False,False,False,wet,H2O,90,31,31_24,none
0.868,15.391,14.846,20.033,205.388,89.996,505.358,4108.177,5135.157,5.07,94.104,29.886,36.171,365,469.892,107.407,3656.0,1477.0,216.0,71.495,51.176,1.011,2043.0,1.19e+16,4.36e+16,3.47e+16,2.98e+17,32254.092,102.458,868.0,154,1272.98,44.9,0.24,27,-13.740000000000007,26.43481481481481,False,False,False,wet,H2O,108,31,31_25,none
0.748,18.995,15.09,19.839,205.192,90.074,505.247,4100.47,5125.635,5.351,93.692,29.962,39.867,365,480.645,107.31,3662.0,1490.0,278.0,72.014,50.917,1.002,2055.0,4190000000000000.0,1230000000000000.2,11044952.337,3.02e+17,32254.479,102.133,868.0,153,1280.18,44.96,0.38,25,-20.25999999999999,28.8104,False,False,False,wet,H2O,105,31,31_26,none
1.063,17.35,15.076,20.107,204.425,90.039,504.312,4087.559,5109.016,5.239,93.359,29.844,31.224,365,471.431,106.618,3664.0,1447.0,329.0,71.016,50.869,1.075,2040.0,7580000000000000.0,5.16e+16,3.46e+17,2.99e+17,32255.586,102.34,868.0,153,1270.78,44.75,0.34,26,-12.049999999999956,27.38653846153846,False,False,False,wet,H2O,207,31,31_27,Near-full
1.997,12.469,15.043,20.16,202.602,90.098,504.323,4027.283,4967.088,4.673,89.249,30.149,41.881,436,476.477,107.232,3665.0,1417.0,13.0,73.084,51.052,1.067,2042.0,8570000000000000.0,8.71e+16,7.37e+17,3.03e+17,31654.902,100.666,917.0,150,1036.94,28.45,0.18,71,6.269999999999982,9.770845070422537,False,False,False,dry,O2,68,12,12_28,none
1.539,19.617,15.177,20.033,192.934,89.874,500.135,4012.477,4994.283,5.091,88.768,29.977,41.063,405,476.964,108.137,3693.0,1639.0,288.0,69.719,51.753,1.24,2022.0,1.36e+16,1.18e+17,5.86e+17,3e+17,32420.588,103.089,884.0,152,1120.31,29.76,0.33,60,0.8999999999999773,11.651666666666667,False,False,False,wet,H2O,142,12,12_29,none
1.679,16.05,15.239,19.853,198.001,89.956,500.146,4027.088,5075.381,4.641,91.572,30.008,45.459,365,491.621,106.83,3648.0,1609.0,308.0,69.391,51.69,0.977,2037.0,1.59e+16,5.51e+16,5.1e+17,3e+17,32096.295,102.37,896.0,158,1008.89,32.15,0.27,48,-1.3500000000000227,14.611458333333331,False,False,False,dry,O2,75,12,12_30,none
0.951,17.683,14.872,19.999,200.846,90.07,494.829,4014.354,4981.465,4.93,91.411,29.888,42.487,365,522.013,111.302,3674.0,1537.0,398.0,71.209,50.641,1.058,2052.0,1.2e+16,1.24e+17,2.27e+17,2.98e+17,32563.066,100.591,901.0,152,1172.4,34.9,-0.02,41,-1.2100000000000364,17.10268292682927,True,False,False,dry,O2,153,12,12_31,none
1.623,16.307,14.898,19.999,202.152,89.971,499.21,3999.006,5007.245,5.212,92.127,30.045,48.986,436,459.487,107.751,3638.0,1376.0,456.0,70.623,51.099,0.953,2090.0,1.18e+16,1.01e+17,6.66e+16,2.98e+17,30885.101,102.977,884.0,156,1109.63,32.86,0.15,101,-16.940000000000055,7.098415841584159,False,False,False,dry,O2,29,12,12_32,none
0.957,13.409,14.647,19.88,200.067,89.924,501.257,4057.742,4936.147,5.097,91.808,30.048,50.191,436,537.475,105.525,3661.0,1567.0,280.0,71.057,51.072,0.943,2074.0,1.02e+16,1.46e+17,6.64e+17,3.01e+17,31320.155,101.885,884.0,153,1077.48,31.87,0.05,100,0.2100000000000363,6.9979,False,False,False,dry,O2,67,12,12_33,none
0.871,13.534,15.008,20.006,198.561,90.124,493.148,4031.075,4974.054,4.907,90.708,29.785,44.026,436,530.804,109.196,3641.0,1539.0,181.0,70.813,51.545,0.912,2093.0,1.33e+16,1.28e+17,6.79e+17,3e+17,31877.995,103.123,910.0,152,1102.86,39.49,0.29,26,-12.389999999999986,27.399615384615384,False,False,False,dry,O2,118,12,12_34,none
1.543,14.685,15.067,19.959,202.398,89.983,499.043,4001.481,5062.814,4.948,86.63,29.964,51.097,436,507.489,105.14,3612.0,1582.0,425.0,71.662,50.672,0.845,2117.0,1.42e+16,7.44e+16,4.61e+17,2.98e+17,32007.927,103.489,886.0,155,1203.92,32.9,0.32,112,-14.67999999999995,6.3810714285714285,False,False,False,dry,O2,120,12,12_35,none
2.03,16.839,15.082,19.906,199.707,90.121,499.607,4054.576,5014.412,5.008,93.916,30.045,37.239,365,511.118,105.836,3669.0,1686.0,436.0,70.817,51.42,0.801,2042.0,1.23e+16,1.64e+17,6.5e+17,2.98e+17,31060.021,101.445,880.0,155,1073.49,38.02,0.06,60,-7.1200000000000045,11.785333333333334,False,False,False,wet,H2O,178,12,12_36,none
1.512,16.719,14.97,19.868,199.466,89.963,500.06,3956.989,5094.301,4.996,93.601,29.972,36.766,436,526.598,108.038,3651.0,1480.0,495.0,71.316,51.388,1.059,2080.0,1.43e+16,1.42e+17,5.39e+16,3.03e+17,31195.893,99.898,896.0,156,1117.87,39.87,0.09,73,-27.730000000000015,9.968904109589042,False,False,False,wet,H2O,102,12,12_37,none
0.654,15.574,15.034,19.959,205.951,89.97,497.838,4088.075,5014.345,5.023,92.404,30.012,37.56,405,506.192,105.652,3662.0,1545.0,514.0,70.309,51.187,0.942,2026.0,1.56e+16,1.15e+17,1.04e+18,3.01e+17,30345.756,104.562,883.0,153,1175.39,35.62,0.18,18,-10.33000000000004,39.46277777777778,False,False,False,dry,O2,105,12,12_38,none
0.71,16.386,14.853,20.004,198.124,90.068,495.131,4025.37,4927.236,4.956,91.328,30.209,29.276,365,506.732,106.627,3664.0,1471.0,198.0,70.468,50.789,1.052,2042.0,9040000000000000.0,1.57e+17,1.96e+17,2.99e+17,32640.431,103.334,870.0,154,1103.47,28.61,0.13,145,-16.450000000000045,4.941034482758621,False,False,False,wet,H2O,97,12,12_39,none
1.917,14.503,14.876,19.96,202.557,89.963,505.212,4036.893,5042.58,5.118,93.215,30.044,30.217,405,519.828,106.865,3633.0,1606.0,446.0,69.129,50.31,1.021,2100.0,9260000000000000.0,6.7e+16,7e+17,3.02e+17,31812.718,103.237,906.0,151,1066.06,34.73,0.12,205,-14.66999999999996,3.4861951219512197,False,False,False,dry,O2,73,12,12_40,none
1.81,15.808,14.939,19.865,199.75,90.068,501.408,4014.073,5096.865,4.853,92.928,29.957,45.988,365,528.049,106.261,3643.0,1469.0,179.0,70.274,51.344,1.01,2085.0,9010000000000000.0,8.81e+16,1.08e+18,2.99e+17,31897.034,104.094,885.0,156,1113.93,34.93,0.19,180,-20.389999999999983,4.002166666666667,False,False,False,dry,O2,97,12,12_41,none
